url,event,date
http://ufcstats.com/fight-details/de84ebe3b8cb8cd3,UFC 97: Redemption,2009-04-18
http://ufcstats.com/fight-details/7291a111058dbf0e,UFC 97: Redemption,2009-04-18
http://ufcstats.com/fight-details/ed77984f7e5e0bc5,WFC 8: D-Day,2009-04-18
http://ufcstats.com/fight-details/aa8009b8b58da28d,Jungle Fight 13,2009-05-09
http://ufcstats.com/fight-details/9dfbd2badf98ad35,Strikeforce Challengers 1,2009-05-15
http://ufcstats.com/fight-details/34ce39dcc45787c6,Strikeforce Challengers 1,2009-05-15
http://ufcstats.com/fight-details/0349606b5b992dec,Strikeforce Challengers 1,2009-05-15
http://ufcstats.com/fight-details/b45aae9776bd9a6d,Strikeforce Challengers 1,2009-05-15
http://ufcstats.com/fight-details/aa96b8ec8e7266b4,Strikeforce Challengers 1,2009-05-15
http://ufcstats.com/fight-details/f377d703092b1ab2,Strikeforce Challengers 1,2009-05-15
http://ufcstats.com/fight-details/f7cd689b15798885,Strikeforce Challengers 1,2009-05-15
http://ufcstats.com/fight-details/eb65284fc21abc1b,Strikeforce Challengers 1,2009-05-15
http://ufcstats.com/fight-details/cb640b7dcc9db7e8,Strikeforce Challengers 1,2009-05-15
http://ufcstats.com/fight-details/5060770f197e2147,UFC 98: Evans vs Machida,2009-05-23
http://ufcstats.com/fight-details/54d14f98d4a83def,UFC 98: Evans vs Machida,2009-05-23
http://ufcstats.com/fight-details/dd400f38c483f629,UFC 98: Evans vs Machida,2009-05-23
http://ufcstats.com/fight-details/b4bf090eb5c57903,UFC 98: Evans vs Machida,2009-05-23
http://ufcstats.com/fight-details/f1423b63d81c88ea,UFC 98: Evans vs Machida,2009-05-23
http://ufcstats.com/fight-details/b9be472f456cac79,UFC 98: Evans vs Machida,2009-05-23
http://ufcstats.com/fight-details/eb23f3574b656624,UFC 98: Evans vs Machida,2009-05-23
http://ufcstats.com/fight-details/1e87e0e4da55c92f,UFC 98: Evans vs Machida,2009-05-23
http://ufcstats.com/fight-details/62fbd9d089a9a306,UFC 98: Evans vs Machida,2009-05-23
http://ufcstats.com/fight-details/d1e144ce44599f3a,UFC 98: Evans vs Machida,2009-05-23
http://ufcstats.com/fight-details/15750dc75b7426f3,UFC 98: Evans vs Machida,2009-05-23
http://ufcstats.com/fight-details/099dbc0a13135f20,DREAM 9: Featherweight Grand Prix 2009 2nd Round,2009-05-26
http://ufcstats.com/fight-details/b8324a8941c26142,DREAM 9: Featherweight Grand Prix 2009 2nd Round,2009-05-26
http://ufcstats.com/fight-details/007b2ff615d3bc5e,DREAM 9: Featherweight Grand Prix 2009 2nd Round,2009-05-26
http://ufcstats.com/fight-details/1f60a7478c61419c,DREAM 9: Featherweight Grand Prix 2009 2nd Round,2009-05-26
http://ufcstats.com/fight-details/0a913b0af51d027f,DREAM 9: Featherweight Grand Prix 2009 2nd Round,2009-05-26
http://ufcstats.com/fight-details/939f202ff8525452,DREAM 9: Featherweight Grand Prix 2009 2nd Round,2009-05-26
http://ufcstats.com/fight-details/cb1724eee61502e7,DREAM 9: Featherweight Grand Prix 2009 2nd Round,2009-05-26
http://ufcstats.com/fight-details/4e3520b514535e25,DREAM 9: Featherweight Grand Prix 2009 2nd Round,2009-05-26
http://ufcstats.com/fight-details/547698916e1b255e,DREAM 9: Featherweight Grand Prix 2009 2nd Round,2009-05-26
http://ufcstats.com/fight-details/a2183e15c612471d,DREAM 9: Featherweight Grand Prix 2009 2nd Round,2009-05-26
http://ufcstats.com/fight-details/93d033a4d45e8ec7,Strikeforce - Lawler vs. Shields,2009-06-06
http://ufcstats.com/fight-details/ee1da0f9a06ea0ae,Strikeforce - Lawler vs. Shields,2009-06-06
http://ufcstats.com/fight-details/36cf2a8849a4a6ff,Strikeforce - Lawler vs. Shields,2009-06-06
http://ufcstats.com/fight-details/a41f67bc1174ad85,Strikeforce - Lawler vs. Shields,2009-06-06
http://ufcstats.com/fight-details/802c28015de08bd3,Strikeforce - Lawler vs. Shields,2009-06-06
http://ufcstats.com/fight-details/6011e1849dcd5a29,Strikeforce - Lawler vs. Shields,2009-06-06
http://ufcstats.com/fight-details/e226f22aa29b9232,Strikeforce - Lawler vs. Shields,2009-06-06
http://ufcstats.com/fight-details/8f9121e05e5514fd,Strikeforce - Lawler vs. Shields,2009-06-06
http://ufcstats.com/fight-details/bb670195b46ac1c1,Strikeforce - Lawler vs. Shields,2009-06-06
http://ufcstats.com/fight-details/7172bcb0d1ddf0ed,Strikeforce - Lawler vs. Shields,2009-06-06
http://ufcstats.com/fight-details/bed65248ae2cc266,Strikeforce - Lawler vs. Shields,2009-06-06
http://ufcstats.com/fight-details/23feb95726bb6fe4,WEC 41: Brown vs. Faber 2,2009-06-07
http://ufcstats.com/fight-details/a01fdc44178da964,WEC 41: Brown vs. Faber 2,2009-06-07
http://ufcstats.com/fight-details/288e8bd0c680a1f0,WEC 41: Brown vs. Faber 2,2009-06-07
http://ufcstats.com/fight-details/c22cfceb046f920a,WEC 41: Brown vs. Faber 2,2009-06-07
http://ufcstats.com/fight-details/2941af61e71ba5c0,WEC 41: Brown vs. Faber 2,2009-06-07
http://ufcstats.com/fight-details/197f68e2fb3ec585,WEC 41: Brown vs. Faber 2,2009-06-07
http://ufcstats.com/fight-details/61f89bde8ce388a4,WEC 41: Brown vs. Faber 2,2009-06-07
http://ufcstats.com/fight-details/f5db1c0ea15c523a,WEC 41: Brown vs. Faber 2,2009-06-07
http://ufcstats.com/fight-details/556055969b2f0bd7,WEC 41: Brown vs. Faber 2,2009-06-07
http://ufcstats.com/fight-details/7c292e1fe5e5b682,WEC 41: Brown vs. Faber 2,2009-06-07
http://ufcstats.com/fight-details/f25d324841223f26,UFC 99: The Comeback,2009-06-13
http://ufcstats.com/fight-details/440936f9db783997,UFC 99: The Comeback,2009-06-13
http://ufcstats.com/fight-details/cd45a78028039f53,UFC 99: The Comeback,2009-06-13
http://ufcstats.com/fight-details/83314e1ed6f7d94e,UFC 99: The Comeback,2009-06-13
http://ufcstats.com/fight-details/bb0794053766a866,UFC 99: The Comeback,2009-06-13
http://ufcstats.com/fight-details/0d09e95e85efad69,UFC 99: The Comeback,2009-06-13
http://ufcstats.com/fight-details/11ca5d09db47708b,UFC 99: The Comeback,2009-06-13
http://ufcstats.com/fight-details/cfacff39c9f3b2f9,UFC 99: The Comeback,2009-06-13
http://ufcstats.com/fight-details/df28f8cb5a12ec8e,UFC 99: The Comeback,2009-06-13
http://ufcstats.com/fight-details/3b44d0179f94726c,UFC 99: The Comeback,2009-06-13
http://ufcstats.com/fight-details/09e7db36cd72bf61,UFC 99: The Comeback,2009-06-13
http://ufcstats.com/fight-details/fcf3b0d21df10f56,UFC 99: The Comeback,2009-06-13
http://ufcstats.com/fight-details/10e689c81935dd40,Strikeforce Challengers 2,2009-06-19
http://ufcstats.com/fight-details/3bfb931e73e53f68,Strikeforce Challengers 2,2009-06-19
http://ufcstats.com/fight-details/05dab1fe544f0030,Strikeforce Challengers 2,2009-06-19
http://ufcstats.com/fight-details/3a84cfc412e5e12a,Strikeforce Challengers 2,2009-06-19
http://ufcstats.com/fight-details/0eadf39171bd7e3e,Strikeforce Challengers 2,2009-06-19
http://ufcstats.com/fight-details/2d9e2fde9c264f4f,Strikeforce Challengers 2,2009-06-19
http://ufcstats.com/fight-details/9fa30ed017f7cb6e,Strikeforce Challengers 2,2009-06-19
http://ufcstats.com/fight-details/7a795809b69ef652,Strikeforce Challengers 2,2009-06-19
http://ufcstats.com/fight-details/f161d511b7a973fb,Strikeforce Challengers 2,2009-06-19
http://ufcstats.com/fight-details/cce0c0a22a8b676b,Strikeforce Challengers 2,2009-06-19
http://ufcstats.com/fight-details/9e1836b84e5465de,Strikeforce Challengers 2,2009-06-19
http://ufcstats.com/fight-details/43712d71cec9bde6,The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20
http://ufcstats.com/fight-details/707d6023b8723c5d,The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20
http://ufcstats.com/fight-details/0486ad62f7dfd11e,The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20
http://ufcstats.com/fight-details/08c5dcd426dea606,The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20
http://ufcstats.com/fight-details/a5a5e24f4dd40fbf,The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20
http://ufcstats.com/fight-details/11871325db7a13ec,The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20
http://ufcstats.com/fight-details/1d30430af5257347,The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20
http://ufcstats.com/fight-details/4ae231bd909ceddc,The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20
http://ufcstats.com/fight-details/036bb5b335e93ca8,The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20
http://ufcstats.com/fight-details/468d6da7f097e449,The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20
http://ufcstats.com/fight-details/55bcf58be822d115,UFC 100,2009-07-11
http://ufcstats.com/fight-details/f8896b43f4ecf861,UFC 100,2009-07-11
http://ufcstats.com/fight-details/b6234bf015c80fc5,UFC 100,2009-07-11
http://ufcstats.com/fight-details/6f6158830b01ea27,UFC 100,2009-07-11
http://ufcstats.com/fight-details/d9c3d7b09d8df3e4,UFC 100,2009-07-11
http://ufcstats.com/fight-details/f885b95dbb354e3d,UFC 100,2009-07-11
http://ufcstats.com/fight-details/15705df8ba8dcbe1,UFC 100,2009-07-11
http://ufcstats.com/fight-details/6d1093a1c31dab94,UFC 100,2009-07-11
http://ufcstats.com/fight-details/b0dfb313364a7c80,UFC 100,2009-07-11
http://ufcstats.com/fight-details/8df2751dcbfa0fa2,UFC 100,2009-07-11
http://ufcstats.com/fight-details/55833bf5054126e2,UFC 100,2009-07-11
http://ufcstats.com/fight-details/b1e7b96ce7da41ec,DREAM 10: Welterweight Grand Prix 2009 Final Round,2009-07-20
http://ufcstats.com/fight-details/dbcf9153092221d3,DREAM 10: Welterweight Grand Prix 2009 Final Round,2009-07-20
http://ufcstats.com/fight-details/e275ab81ba2e19bc,DREAM 10: Welterweight Grand Prix 2009 Final Round,2009-07-20
http://ufcstats.com/fight-details/cd1fc455771e8e11,DREAM 10: Welterweight Grand Prix 2009 Final Round,2009-07-20
http://ufcstats.com/fight-details/9cb93c61e5a5ec58,DREAM 10: Welterweight Grand Prix 2009 Final Round,2009-07-20
http://ufcstats.com/fight-details/0049a10440ad307a,DREAM 10: Welterweight Grand Prix 2009 Final Round,2009-07-20
http://ufcstats.com/fight-details/3a0cb2d68f5c62cf,DREAM 10: Welterweight Grand Prix 2009 Final Round,2009-07-20
http://ufcstats.com/fight-details/7a892d689d0064eb,DREAM 10: Welterweight Grand Prix 2009 Final Round,2009-07-20
http://ufcstats.com/fight-details/ea9edb20f527b49e,UFC 101: Declaration,2009-08-08
http://ufcstats.com/fight-details/8ead66bc1678519b,UFC 101: Declaration,2009-08-08
http://ufcstats.com/fight-details/5a8c92dfbb16d26f,UFC 101: Declaration,2009-08-08
http://ufcstats.com/fight-details/faec13fd40b6d797,UFC 101: Declaration,2009-08-08
http://ufcstats.com/fight-details/ef6a0ee848382391,UFC 101: Declaration,2009-08-08
http://ufcstats.com/fight-details/b71f07f052d0a48b,UFC 101: Declaration,2009-08-08
http://ufcstats.com/fight-details/a9dc59e90779c1e3,UFC 101: Declaration,2009-08-08
http://ufcstats.com/fight-details/28037f9be7e0781a,UFC 101: Declaration,2009-08-08
http://ufcstats.com/fight-details/6a61d45818534b19,UFC 101: Declaration,2009-08-08
http://ufcstats.com/fight-details/de495aa2ec1f1e91,UFC 101: Declaration,2009-08-08
http://ufcstats.com/fight-details/73a4a092c1850b57,UFC 101: Declaration,2009-08-08
http://ufcstats.com/fight-details/5c07100ba35e6a16,WEC 42: Torres vs. Bowles,2009-08-09
http://ufcstats.com/fight-details/215b623ca9c8bbd8,WEC 42: Torres vs. Bowles,2009-08-09
http://ufcstats.com/fight-details/86b19fddda4583d5,WEC 42: Torres vs. Bowles,2009-08-09
http://ufcstats.com/fight-details/a87f85225861f7bb,WEC 42: Torres vs. Bowles,2009-08-09
http://ufcstats.com/fight-details/e982837da15f1caa,WEC 42: Torres vs. Bowles,2009-08-09
http://ufcstats.com/fight-details/f64acc1ebd091e7f,WEC 42: Torres vs. Bowles,2009-08-09
http://ufcstats.com/fight-details/dd10baec46e0290f,WEC 42: Torres vs. Bowles,2009-08-09
http://ufcstats.com/fight-details/c12e9a542d17272b,WEC 42: Torres vs. Bowles,2009-08-09
http://ufcstats.com/fight-details/f3fd6257c091fc56,WEC 42: Torres vs. Bowles,2009-08-09
http://ufcstats.com/fight-details/f5eb5439a5b9cc56,WEC 42: Torres vs. Bowles,2009-08-09
http://ufcstats.com/fight-details/82f4ef3cfd4a388a,WEC 42: Torres vs. Bowles,2009-08-09
http://ufcstats.com/fight-details/46c89cdd835e002c,Strikeforce - Carano vs. Cyborg,2009-08-15
http://ufcstats.com/fight-details/f2a79c82c850a474,Strikeforce - Carano vs. Cyborg,2009-08-15
http://ufcstats.com/fight-details/7d7e4e72d08fb331,Strikeforce - Carano vs. Cyborg,2009-08-15
http://ufcstats.com/fight-details/1ac0a44f1627f05d,Strikeforce - Carano vs. Cyborg,2009-08-15
http://ufcstats.com/fight-details/319640b7e4a7ff44,Strikeforce - Carano vs. Cyborg,2009-08-15
http://ufcstats.com/fight-details/a8322b53015f905b,Strikeforce - Carano vs. Cyborg,2009-08-15
http://ufcstats.com/fight-details/0406f5db172492d6,Strikeforce - Carano vs. Cyborg,2009-08-15
http://ufcstats.com/fight-details/d1ebbda6129d8d73,Strikeforce - Carano vs. Cyborg,2009-08-15
http://ufcstats.com/fight-details/7542088bdbe767dc,Strikeforce - Carano vs. Cyborg,2009-08-15
http://ufcstats.com/fight-details/8f83b828b225ce8f,M-1 Global - Breakthrough,2009-08-28
http://ufcstats.com/fight-details/b0958ed411ae9675,UFC 102: Couture vs Nogueira,2009-08-29
http://ufcstats.com/fight-details/fd292c2a587bb2f5,UFC 102: Couture vs Nogueira,2009-08-29
http://ufcstats.com/fight-details/fa0d393a452c0809,UFC 102: Couture vs Nogueira,2009-08-29
http://ufcstats.com/fight-details/6ae10aa4c6dc986d,UFC 102: Couture vs Nogueira,2009-08-29
http://ufcstats.com/fight-details/4d3297af1b7889ba,UFC 102: Couture vs Nogueira,2009-08-29
http://ufcstats.com/fight-details/2711e57bbef4d928,UFC 102: Couture vs Nogueira,2009-08-29
http://ufcstats.com/fight-details/6d32a829217cf2fa,UFC 102: Couture vs Nogueira,2009-08-29
http://ufcstats.com/fight-details/3445246f8e3eba24,UFC 102: Couture vs Nogueira,2009-08-29
http://ufcstats.com/fight-details/e3c9c95b67580b9b,UFC 102: Couture vs Nogueira,2009-08-29
http://ufcstats.com/fight-details/39f07708af6ecfc7,UFC 102: Couture vs Nogueira,2009-08-29
http://ufcstats.com/fight-details/2a23f787fff1d837,UFC 102: Couture vs Nogueira,2009-08-29
http://ufcstats.com/fight-details/d6e75e0238d3ad9b,UFC Fight Night: Diaz vs Guillard,2009-09-16
http://ufcstats.com/fight-details/0454bfbc49e95c16,UFC Fight Night: Diaz vs Guillard,2009-09-16
http://ufcstats.com/fight-details/4553c3ab494c2d05,UFC Fight Night: Diaz vs Guillard,2009-09-16
http://ufcstats.com/fight-details/e83b214695941af1,UFC Fight Night: Diaz vs Guillard,2009-09-16
http://ufcstats.com/fight-details/7c620723b6840231,UFC Fight Night: Diaz vs Guillard,2009-09-16
http://ufcstats.com/fight-details/c1be2b862f737c18,UFC Fight Night: Diaz vs Guillard,2009-09-16
http://ufcstats.com/fight-details/b589aba75770bc6b,UFC Fight Night: Diaz vs Guillard,2009-09-16
http://ufcstats.com/fight-details/aceaa32be99719b0,UFC Fight Night: Diaz vs Guillard,2009-09-16
http://ufcstats.com/fight-details/b4a81d7eb4e42c1c,UFC Fight Night: Diaz vs Guillard,2009-09-16
http://ufcstats.com/fight-details/1287c631cb74f1d9,UFC Fight Night: Diaz vs Guillard,2009-09-16
http://ufcstats.com/fight-details/329a097e0b53daac,UFC 103: Franklin vs Belfort,2009-09-19
http://ufcstats.com/fight-details/e314474cb6a7a65c,UFC 103: Franklin vs Belfort,2009-09-19
http://ufcstats.com/fight-details/d359fe8a99250f64,UFC 103: Franklin vs Belfort,2009-09-19
http://ufcstats.com/fight-details/7b06e7f2b34d24b8,UFC 103: Franklin vs Belfort,2009-09-19
http://ufcstats.com/fight-details/92ea4999f99f55fd,UFC 103: Franklin vs Belfort,2009-09-19
http://ufcstats.com/fight-details/42a7d576dc207e63,UFC 103: Franklin vs Belfort,2009-09-19
http://ufcstats.com/fight-details/a2da03d9c25b49e5,UFC 103: Franklin vs Belfort,2009-09-19
http://ufcstats.com/fight-details/656e1040e6e007b2,UFC 103: Franklin vs Belfort,2009-09-19
http://ufcstats.com/fight-details/b272e9a4ed7a1b23,UFC 103: Franklin vs Belfort,2009-09-19
http://ufcstats.com/fight-details/fd61b04ee64f7f20,UFC 103: Franklin vs Belfort,2009-09-19
http://ufcstats.com/fight-details/acfa3a3c0d09bb57,UFC 103: Franklin vs Belfort,2009-09-19
http://ufcstats.com/fight-details/2ff09ddaa2b78cc4,UFC 103: Franklin vs Belfort,2009-09-19
http://ufcstats.com/fight-details/ec271393bc31ab72,UFC 103: Franklin vs Belfort,2009-09-19
http://ufcstats.com/fight-details/209e1ac3966c6c41,Strikeforce Challengers 3,2009-09-25
http://ufcstats.com/fight-details/042ea219e5e46f84,Strikeforce Challengers 3,2009-09-25
http://ufcstats.com/fight-details/4415c82e232471a9,Strikeforce Challengers 3,2009-09-25
http://ufcstats.com/fight-details/7f60017ac91f762b,Strikeforce Challengers 3,2009-09-25
http://ufcstats.com/fight-details/b2313812d9a6ace9,Strikeforce Challengers 3,2009-09-25
http://ufcstats.com/fight-details/3bbbd72872122cd6,Strikeforce Challengers 3,2009-09-25
http://ufcstats.com/fight-details/a4162b84c0c8a022,Strikeforce Challengers 3,2009-09-25
http://ufcstats.com/fight-details/f15c1bd6bbaf2be2,Strikeforce Challengers 3,2009-09-25
http://ufcstats.com/fight-details/1c35a92c9c949557,Strikeforce Challengers 3,2009-09-25
http://ufcstats.com/fight-details/e5bc6c9a74fc94a3,Strikeforce Challengers 3,2009-09-25
http://ufcstats.com/fight-details/bac87c3321dfa75b,Strikeforce Challengers 3,2009-09-25
http://ufcstats.com/fight-details/6eb76def9a9c2176,DREAM 11: Featherweight Grand Prix 2009 Final Round,2009-10-06
http://ufcstats.com/fight-details/80ca453e9e569239,DREAM 11: Featherweight Grand Prix 2009 Final Round,2009-10-06
http://ufcstats.com/fight-details/c84ff9bd822d5e2c,DREAM 11: Featherweight Grand Prix 2009 Final Round,2009-10-06
http://ufcstats.com/fight-details/862ea50197179db9,DREAM 11: Featherweight Grand Prix 2009 Final Round,2009-10-06
http://ufcstats.com/fight-details/56ae35c5162e35b1,DREAM 11: Featherweight Grand Prix 2009 Final Round,2009-10-06
http://ufcstats.com/fight-details/40e5515a410a6b5d,DREAM 11: Featherweight Grand Prix 2009 Final Round,2009-10-06
http://ufcstats.com/fight-details/ace14ca0397deedc,DREAM 11: Featherweight Grand Prix 2009 Final Round,2009-10-06
http://ufcstats.com/fight-details/63c5c2dc21fb4a27,DREAM 11: Featherweight Grand Prix 2009 Final Round,2009-10-06
http://ufcstats.com/fight-details/9052769356e422b3,DREAM 11: Featherweight Grand Prix 2009 Final Round,2009-10-06
http://ufcstats.com/fight-details/8b3afee3c9a41224,WEC 43: Cerrone vs. Henderson,2009-10-10
http://ufcstats.com/fight-details/7457018bf00554bf,WEC 43: Cerrone vs. Henderson,2009-10-10
http://ufcstats.com/fight-details/85399c2ad97fcefe,WEC 43: Cerrone vs. Henderson,2009-10-10
http://ufcstats.com/fight-details/86106c10c93bb0aa,WEC 43: Cerrone vs. Henderson,2009-10-10
http://ufcstats.com/fight-details/3df860f7d7e3fcd0,WEC 43: Cerrone vs. Henderson,2009-10-10
http://ufcstats.com/fight-details/6e5c9b61635f7b6d,WEC 43: Cerrone vs. Henderson,2009-10-10
http://ufcstats.com/fight-details/b71203a58b2269a9,WEC 43: Cerrone vs. Henderson,2009-10-10
http://ufcstats.com/fight-details/5b414ad4d5e5c058,WEC 43: Cerrone vs. Henderson,2009-10-10
http://ufcstats.com/fight-details/85e3930c7023372a,WEC 43: Cerrone vs. Henderson,2009-10-10
http://ufcstats.com/fight-details/1bd1a710c2c042ad,WEC 43: Cerrone vs. Henderson,2009-10-10
http://ufcstats.com/fight-details/95bfd69bc8afedb9,Ultimate Glory 11: A Decade of Fights,2009-10-17
http://ufcstats.com/fight-details/1298d89922befa8c,UFC 104: Machida vs Shogun,2009-10-24
http://ufcstats.com/fight-details/03c2cebad8d8c012,UFC 104: Machida vs Shogun,2009-10-24
http://ufcstats.com/fight-details/5a9ecff594dc6bb9,UFC 104: Machida vs Shogun,2009-10-24
http://ufcstats.com/fight-details/32ae3f0d43babd86,UFC 104: Machida vs Shogun,2009-10-24
http://ufcstats.com/fight-details/d77a72e3fa8db853,UFC 104: Machida vs Shogun,2009-10-24
http://ufcstats.com/fight-details/5c612d2cc1f5da21,UFC 104: Machida vs Shogun,2009-10-24
http://ufcstats.com/fight-details/7a72d7448159fb59,UFC 104: Machida vs Shogun,2009-10-24
http://ufcstats.com/fight-details/1238f31a41b78528,UFC 104: Machida vs Shogun,2009-10-24
http://ufcstats.com/fight-details/92975b516e6463b6,UFC 104: Machida vs Shogun,2009-10-24
http://ufcstats.com/fight-details/b4627dd3bb50be2c,UFC 104: Machida vs Shogun,2009-10-24
http://ufcstats.com/fight-details/e60e53bdc614a0af,UFC 104: Machida vs Shogun,2009-10-24
http://ufcstats.com/fight-details/e6271742be4b54ee,DREAM 12,2009-10-25
http://ufcstats.com/fight-details/2cbb26d7a91fb853,DREAM 12,2009-10-25
http://ufcstats.com/fight-details/3d991d8dc4445ac3,DREAM 12,2009-10-25
http://ufcstats.com/fight-details/dc60c0ad05d7a686,DREAM 12,2009-10-25
http://ufcstats.com/fight-details/5a2ca63600767404,DREAM 12,2009-10-25
http://ufcstats.com/fight-details/97ccec7f5ee797f1,DREAM 12,2009-10-25
http://ufcstats.com/fight-details/9613c8d7a200f308,DREAM 12,2009-10-25
http://ufcstats.com/fight-details/4487ae4c518a6505,DREAM 12,2009-10-25
http://ufcstats.com/fight-details/af3aab1f986165d9,DREAM 12,2009-10-25
http://ufcstats.com/fight-details/66b5615704b18de0,Strikeforce Challengers 4,2009-11-06
http://ufcstats.com/fight-details/237523159112894e,Strikeforce Challengers 4,2009-11-06
http://ufcstats.com/fight-details/df8d4ceb9239f2f8,Strikeforce Challengers 4,2009-11-06
http://ufcstats.com/fight-details/30709acd9d024680,Strikeforce Challengers 4,2009-11-06
http://ufcstats.com/fight-details/afe71c76155e7522,Strikeforce Challengers 4,2009-11-06
http://ufcstats.com/fight-details/8789acd6479f7b31,Strikeforce Challengers 4,2009-11-06
http://ufcstats.com/fight-details/d936b0208158d710,Strikeforce Challengers 4,2009-11-06
http://ufcstats.com/fight-details/635cb295888afd25,Strikeforce Challengers 4,2009-11-06
http://ufcstats.com/fight-details/9ace397817d67f9e,Strikeforce Challengers 4,2009-11-06
http://ufcstats.com/fight-details/4fac31dde3f19b17,Strikeforce - Fedor vs. Rogers,2009-11-07
http://ufcstats.com/fight-details/9c84a8b814ed5a67,Strikeforce - Fedor vs. Rogers,2009-11-07
http://ufcstats.com/fight-details/8fc5219c6e0e6dc6,Strikeforce - Fedor vs. Rogers,2009-11-07
http://ufcstats.com/fight-details/4b97406fa671a438,Strikeforce - Fedor vs. Rogers,2009-11-07
http://ufcstats.com/fight-details/d1ae10227576e983,Strikeforce - Fedor vs. Rogers,2009-11-07
http://ufcstats.com/fight-details/554176480a3519c0,Strikeforce - Fedor vs. Rogers,2009-11-07
http://ufcstats.com/fight-details/ce5c3d42666d0115,Strikeforce - Fedor vs. Rogers,2009-11-07
http://ufcstats.com/fight-details/64808c9f0a557a66,Strikeforce - Fedor vs. Rogers,2009-11-07
http://ufcstats.com/fight-details/72d7db360c53ac8e,Strikeforce - Fedor vs. Rogers,2009-11-07
http://ufcstats.com/fight-details/b0ee33ab448e252b,UFC 105: Couture vs Vera,2009-11-14
http://ufcstats.com/fight-details/964245b54324810d,UFC 105: Couture vs Vera,2009-11-14
http://ufcstats.com/fight-details/6c569785225fd2e7,UFC 105: Couture vs Vera,2009-11-14
http://ufcstats.com/fight-details/81283a33e907dbbe,UFC 105: Couture vs Vera,2009-11-14
http://ufcstats.com/fight-details/4f36bc6fe119c4ac,UFC 105: Couture vs Vera,2009-11-14
http://ufcstats.com/fight-details/cb510afff3dafdab,UFC 105: Couture vs Vera,2009-11-14
http://ufcstats.com/fight-details/b4ebb7576e9745e7,UFC 105: Couture vs Vera,2009-11-14
http://ufcstats.com/fight-details/2c07f8ba25640237,UFC 105: Couture vs Vera,2009-11-14
http://ufcstats.com/fight-details/b12d96ba9426b8d4,UFC 105: Couture vs Vera,2009-11-14
http://ufcstats.com/fight-details/bf8164367980fcd3,UFC 105: Couture vs Vera,2009-11-14
http://ufcstats.com/fight-details/7cdc6fdf983fb412,UFC 105: Couture vs Vera,2009-11-14
http://ufcstats.com/fight-details/176e7df9a1525068,WEC 44: Brown vs. Aldo,2009-11-18
http://ufcstats.com/fight-details/71e8c99c13943254,WEC 44: Brown vs. Aldo,2009-11-18
http://ufcstats.com/fight-details/579e06e9e88def0b,WEC 44: Brown vs. Aldo,2009-11-18
http://ufcstats.com/fight-details/ed33249f2f247b53,WEC 44: Brown vs. Aldo,2009-11-18
http://ufcstats.com/fight-details/62e029072ce23b60,WEC 44: Brown vs. Aldo,2009-11-18
http://ufcstats.com/fight-details/18802deb8da3e5d2,WEC 44: Brown vs. Aldo,2009-11-18
http://ufcstats.com/fight-details/6cf2d02153029a7a,WEC 44: Brown vs. Aldo,2009-11-18
http://ufcstats.com/fight-details/22a2257989234747,WEC 44: Brown vs. Aldo,2009-11-18
http://ufcstats.com/fight-details/5bcde86d5f40cebb,WEC 44: Brown vs. Aldo,2009-11-18
http://ufcstats.com/fight-details/516df95b0c8c3127,WEC 44: Brown vs. Aldo,2009-11-18
http://ufcstats.com/fight-details/5b6ac309667e7c3b,Strikeforce Challengers 5,2009-11-20
http://ufcstats.com/fight-details/7f4fb0609c41af8b,Strikeforce Challengers 5,2009-11-20
http://ufcstats.com/fight-details/6c846719d1f2c568,Strikeforce Challengers 5,2009-11-20
http://ufcstats.com/fight-details/d68458d7ceeae267,Strikeforce Challengers 5,2009-11-20
http://ufcstats.com/fight-details/04ab1542925032ea,Strikeforce Challengers 5,2009-11-20
http://ufcstats.com/fight-details/682bb08c23dd86d1,Strikeforce Challengers 5,2009-11-20
http://ufcstats.com/fight-details/8192d10021f932f9,Strikeforce Challengers 5,2009-11-20
http://ufcstats.com/fight-details/90514cd24441c0b8,Strikeforce Challengers 5,2009-11-20
http://ufcstats.com/fight-details/54c58e879d0a8d36,Strikeforce Challengers 5,2009-11-20
http://ufcstats.com/fight-details/1ba7b5adb35da81a,Strikeforce Challengers 5,2009-11-20
http://ufcstats.com/fight-details/a670904b81ec5436,Strikeforce Challengers 5,2009-11-20
http://ufcstats.com/fight-details/6f78fc53b8662627,UFC 106: Ortiz vs Griffin 2,2009-11-21
http://ufcstats.com/fight-details/d66f2c83c26e5b80,UFC 106: Ortiz vs Griffin 2,2009-11-21
http://ufcstats.com/fight-details/ef8f31b86469a967,UFC 106: Ortiz vs Griffin 2,2009-11-21
http://ufcstats.com/fight-details/c52e23519279d18a,UFC 106: Ortiz vs Griffin 2,2009-11-21
